Year,Month,Day,Hours (UTC),Water Level (m)
2016,5,9,15,1.651101547
2016,5,9,16,1.654149547
2016,5,9,17,1.657197547
2016,5,9,18,1.663293547
2016,5,9,19,NaN
2016,5,9,20,NaN
2016,5,9,21,NaN
2016,5,9,22,NaN
2016,5,9,23,NaN
2016,5,10,0,NaN
2016,5,10,1,NaN
2016,5,10,2,NaN
2016,5,10,3,NaN
2016,5,10,4,NaN
2016,5,10,5,NaN
2016,5,10,6,NaN
2016,5,10,7,NaN
2016,5,10,8,NaN
2016,5,10,9,NaN
2016,5,10,10,NaN
2016,5,10,11,NaN
2016,5,10,12,NaN
2016,5,10,13,NaN
2016,5,10,14,NaN
2016,5,10,15,NaN
2016,5,10,16,NaN
2016,5,10,17,NaN
2016,5,10,18,NaN
2016,5,10,19,NaN
2016,5,10,20,NaN
2016,5,10,21,NaN
2016,5,10,22,NaN
2016,5,10,23,NaN
2016,5,11,0,NaN
2016,5,11,1,NaN
2016,5,11,2,NaN
2016,5,11,3,NaN
2016,5,11,4,NaN
2016,5,11,5,NaN
2016,5,11,6,NaN
2016,5,11,7,NaN
2016,5,11,8,NaN
2016,5,11,9,NaN
2016,5,11,10,NaN
2016,5,11,11,NaN
2016,5,11,12,NaN
2016,5,11,13,NaN
2016,5,11,14,NaN
2016,5,11,15,NaN
2016,5,11,16,NaN
2016,5,11,17,NaN
2016,5,11,18,NaN
2016,5,11,19,NaN
2016,5,11,20,NaN
2016,5,11,21,NaN
2016,5,11,22,NaN
2016,5,11,23,NaN
2016,5,12,0,NaN
2016,5,12,1,NaN
2016,5,12,2,NaN
2016,5,12,3,NaN
2016,5,12,4,NaN
2016,5,12,5,NaN
2016,5,12,6,NaN
2016,5,12,7,NaN
2016,5,12,8,NaN
2016,5,12,9,NaN
2016,5,12,10,NaN
2016,5,12,11,NaN
2016,5,12,12,NaN
2016,5,12,13,NaN
2016,5,12,14,NaN
2016,5,12,15,NaN
2016,5,12,16,NaN
2016,5,12,17,NaN
2016,5,12,18,NaN
2016,5,12,19,NaN
2016,5,12,20,NaN
2016,5,12,21,NaN
2016,5,12,22,NaN
2016,5,12,23,NaN
2016,5,13,0,NaN
2016,5,13,1,NaN
2016,6,11,15,NaN
2016,6,11,16,NaN
2016,6,11,17,NaN
2016,6,11,18,NaN
2016,6,11,19,NaN
2016,6,11,20,NaN
2016,6,11,21,NaN
2016,6,11,22,NaN
2016,6,11,23,NaN
2016,6,12,0,NaN
2016,6,12,1,NaN
2016,6,12,2,NaN
2016,6,12,3,NaN
2016,6,12,4,NaN
2016,6,12,5,NaN
2016,6,12,6,NaN
2016,6,12,7,NaN
2016,6,12,8,NaN
2016,6,12,9,1.785213543
2016,6,12,10,1.788261543
2016,6,12,11,1.791309543
2016,6,12,12,1.785213543
2016,6,12,13,1.788261543
2016,6,12,14,1.794357543
2016,6,12,15,1.800453542
2016,6,12,16,1.803501542
2016,6,12,17,1.809597542
2016,6,12,18,1.812645542
2016,6,12,19,1.818741542
2016,6,12,20,1.821789542
2016,6,12,21,1.827885542
2016,6,12,22,1.827885542
2016,6,12,23,1.837029541
2016,6,13,0,1.843125541
2016,6,13,1,1.840077541
2016,6,13,2,1.843125541
2016,6,13,3,1.849221541
2016,6,13,4,1.855317541
2016,6,13,5,1.855317541
2016,6,13,6,1.855317541
2016,6,13,7,1.855317541
2016,6,13,8,1.852269541
2016,6,13,9,1.855317541
2016,6,13,10,1.852269541
2016,6,13,11,1.852269541
2016,6,13,12,1.846173541
2016,6,13,13,1.843125541
2016,6,13,14,1.843125541
2016,6,13,15,1.843125541
2016,6,13,16,1.840077541
2016,6,13,17,1.830933541
2016,6,13,18,1.827885542
2016,6,13,19,1.827885542
2016,6,13,20,1.824837542
2016,6,13,21,1.824837542
2016,6,13,22,1.824837542
2016,6,13,23,1.824837542
2016,6,14,0,1.824837542
2016,6,14,1,1.824837542
2016,6,14,2,1.824837542
2016,6,14,3,1.824837542
2016,6,14,4,1.827885542
2016,6,14,5,1.824837542
2016,6,14,6,1.824837542
2016,6,14,7,1.824837542
2016,6,14,8,1.818741542
2016,6,14,9,1.818741542
2016,6,14,10,1.818741542
2016,6,14,11,1.818741542
2016,6,14,12,1.821789542
2016,6,14,13,1.821789542
2016,6,14,14,1.818741542
2016,6,14,15,1.821789542
2016,6,14,16,1.812645542
2016,6,14,17,1.815693542
2016,6,14,18,1.821789542
2016,6,14,19,1.821789542
2016,6,14,20,1.821789542
2016,6,14,21,1.821789542
2016,6,14,22,1.818741542
2016,6,14,23,1.821789542
2016,6,15,0,1.821789542
2016,6,15,1,1.821789542
2016,6,15,2,1.824837542
2016,6,15,3,1.830933541
2016,6,15,4,1.827885542
2016,6,15,5,1.830933541
2016,6,15,6,1.837029541
2016,6,15,7,1.837029541
2016,6,15,8,1.840077541
2016,6,15,9,1.833981541
2016,6,15,10,1.833981541
2016,6,15,11,1.833981541
2016,6,15,12,1.837029541
2016,6,15,13,1.840077541
2016,6,15,14,1.840077541
2016,6,15,15,1.843125541
2016,6,15,16,1.843125541
2016,6,15,17,1.846173541
2016,6,15,18,1.849221541
2016,6,15,19,1.852269541
2016,6,15,20,1.852269541
2016,6,15,21,1.849221541
2016,6,15,22,1.849221541
2016,6,15,23,1.852269541
2016,6,16,0,1.852269541
2016,6,16,1,1.852269541
2016,6,16,2,1.852269541
2016,6,16,3,1.855317541
2016,6,16,4,1.855317541
2016,6,16,5,1.852269541
2016,6,16,6,1.849221541
2016,6,16,7,1.849221541
2016,6,16,8,1.852269541
2016,6,16,9,1.849221541
2016,6,16,10,1.849221541
2016,6,16,11,1.852269541
2016,6,16,12,1.852269541
2016,6,16,13,1.849221541
2016,6,16,14,1.849221541
2016,6,16,15,1.843125541
2016,6,16,16,1.843125541
2016,6,16,17,1.843125541
2016,6,16,18,1.840077541
2016,6,16,19,1.843125541
2016,6,16,20,1.843125541
2016,6,16,21,1.843125541
2016,6,16,22,1.843125541
2016,6,16,23,1.837029541
2016,6,17,0,1.837029541
2016,6,17,1,1.837029541
2016,6,17,2,1.837029541
2016,6,17,3,1.840077541
2016,6,17,4,1.833981541
2016,6,17,5,1.837029541
2016,6,17,6,1.837029541
2016,6,17,7,1.833981541
2016,6,17,8,1.833981541
2016,6,17,9,1.827885542
2016,6,17,10,1.827885542
2016,6,17,11,1.830933541
2016,6,17,12,1.827885542
2016,6,17,13,1.827885542
2016,6,17,14,1.824837542
2016,6,17,15,1.827885542
2016,6,17,16,1.827885542
2016,6,17,17,1.830933541
2016,6,17,18,1.830933541
2016,6,17,19,1.827885542
2016,6,17,20,1.824837542
2016,6,17,21,1.827885542
2016,6,17,22,1.833981541
2016,6,17,23,1.830933541
2016,6,18,0,1.827885542
2016,6,18,1,1.830933541
2016,6,18,2,1.833981541
2016,6,18,3,1.837029541
2016,6,18,4,1.843125541
2016,6,18,5,1.849221541
2016,6,18,6,1.849221541
2016,6,18,7,1.852269541
2016,6,18,8,1.852269541
2016,6,18,9,1.852269541
2016,6,18,10,1.846173541
2016,6,18,11,1.858365541
2016,6,18,12,1.858365541
2016,6,18,13,1.86446154
2016,6,18,14,1.87055754
2016,6,18,15,1.87055754
2016,6,18,16,1.87360554
2016,6,18,17,1.87665354
2016,6,18,18,1.87970154
2016,6,18,19,1.87665354
2016,6,18,20,1.87665354
2016,6,18,21,1.87665354
2016,6,18,22,1.87665354
2016,6,18,23,1.87970154
2016,6,19,0,1.87665354
2016,6,19,1,1.88274954
2016,6,19,2,1.88274954
2016,6,19,3,1.87970154
2016,6,19,4,1.88274954
2016,6,19,5,1.88884554
2016,6,19,6,1.88884554
2016,6,19,7,1.88884554
2016,6,19,8,1.88579754
2016,6,19,9,1.88274954
2016,6,19,10,1.88579754
2016,6,19,11,1.88579754
2016,6,19,12,1.88274954
2016,6,19,13,1.88274954
2016,6,19,14,1.88274954
2016,6,19,15,1.88579754
2016,6,19,16,1.88579754
2016,6,19,17,1.88884554
2016,6,19,18,1.88579754
2016,6,19,19,1.88579754
2016,6,19,20,1.88579754
2016,6,19,21,1.88579754
2016,6,19,22,1.88579754
2016,6,19,23,1.88274954
2016,6,20,0,1.88884554
2016,6,20,1,1.87970154
2016,6,20,2,1.88579754
2016,6,20,3,1.891893539
2016,6,20,4,1.891893539
2016,6,20,5,1.901037539
2016,6,20,6,1.901037539
2016,6,20,7,1.904085539
2016,6,20,8,1.904085539
2016,6,20,9,1.907133539
2016,6,20,10,1.907133539
2016,6,20,11,1.910181539
2016,6,20,12,1.913229539
2016,6,20,13,1.913229539
2016,6,20,14,1.913229539
2016,6,20,15,1.913229539
2016,6,20,16,1.916277539
2016,6,20,17,1.913229539
2016,6,20,18,1.910181539
2016,6,20,19,1.910181539
2016,6,20,20,1.904085539
2016,6,20,21,1.907133539
2016,6,20,22,1.904085539
2016,6,20,23,1.907133539
2016,6,21,0,1.901037539
2016,6,21,1,1.904085539
2016,6,21,2,1.901037539
2016,6,21,3,1.894941539
2016,6,21,4,1.897989539
2016,6,21,5,1.894941539
2016,6,21,6,1.88884554
2016,6,21,7,1.88274954
2016,6,21,8,1.87360554
2016,6,21,9,1.87055754
2016,6,21,10,1.86750954
2016,6,21,11,1.858365541
2016,6,21,12,1.855317541
2016,6,21,13,1.852269541
2016,6,21,14,1.849221541
2016,6,21,15,1.846173541
2016,6,21,16,1.846173541
2016,6,21,17,1.843125541
2016,6,21,18,1.833981541
2016,6,21,19,1.830933541
2016,6,21,20,1.827885542
2016,6,21,21,1.830933541
2016,6,21,22,1.827885542
2016,6,21,23,1.830933541
2016,6,22,0,1.833981541
2016,6,22,1,1.827885542
2016,6,22,2,1.830933541
2016,6,22,3,1.837029541
2016,6,22,4,1.840077541
2016,6,22,5,1.846173541
2016,6,22,6,1.846173541
2016,6,22,7,1.852269541
2016,6,22,8,1.855317541
2016,6,22,9,1.855317541
2016,6,22,10,1.858365541
2016,6,22,11,1.86141354
2016,6,22,12,1.86446154
2016,6,22,13,1.86141354
2016,6,22,14,1.858365541
2016,6,22,15,1.86141354
2016,6,22,16,1.86750954
2016,6,22,17,1.87055754
2016,6,22,18,1.87055754
2016,6,22,19,1.87360554
2016,6,22,20,1.87360554
2016,6,22,21,1.87665354
2016,6,22,22,1.87360554
2016,6,22,23,1.87665354
2016,6,23,0,1.87665354
2016,6,23,1,1.87970154
2016,6,23,2,1.87665354
2016,6,23,3,1.87970154
2016,6,23,4,1.88274954
2016,6,23,5,1.88884554
2016,6,23,6,1.88884554
2016,6,23,7,1.88884554
2016,6,23,8,1.88884554
2016,6,23,9,1.88884554
2016,6,23,10,1.88884554
2016,6,23,11,1.87665354
2016,6,23,12,1.87970154
2016,6,23,13,1.87970154
2016,6,23,14,1.88274954
2016,6,23,15,1.88274954
2016,6,23,16,1.87970154
2016,6,23,17,1.87970154
2016,6,23,18,1.87970154
2016,6,23,19,1.87970154
2016,6,23,20,1.87970154
2016,6,23,21,1.87360554
2016,6,23,22,1.87970154
2016,6,23,23,1.87665354
2016,6,24,0,1.87970154
2016,6,24,1,1.88274954
2016,6,24,2,1.88579754
2016,6,24,3,1.88884554
2016,6,24,4,1.891893539
2016,6,24,5,1.88579754
2016,6,24,6,1.88884554
2016,6,24,7,1.88884554
2016,6,24,8,1.88884554
2016,6,24,9,1.88884554
2016,6,24,10,1.88884554
2016,6,24,11,1.88884554
2016,6,24,12,1.891893539
2016,6,24,13,1.88884554
2016,6,24,14,1.88579754
2016,6,24,15,1.88274954
2016,6,24,16,1.88579754
2016,6,24,17,1.88579754
2016,6,24,18,1.88884554
2016,6,24,19,1.88884554
2016,6,24,20,1.88884554
2016,6,24,21,1.891893539
2016,6,24,22,1.891893539
2016,6,24,23,1.894941539
2016,6,25,0,1.891893539
2016,6,25,1,1.894941539
2016,6,25,2,1.88884554
2016,6,25,3,1.901037539
2016,6,25,4,1.897989539
2016,6,25,5,1.901037539
2016,6,25,6,1.901037539
2016,6,25,7,1.904085539
2016,6,25,8,1.904085539
2016,6,25,9,1.907133539
2016,6,25,10,1.904085539
2016,6,25,11,1.904085539
2016,6,25,12,1.904085539
2016,6,25,13,1.907133539
2016,6,25,14,1.907133539
2016,6,25,15,1.910181539
2016,6,25,16,1.913229539
2016,6,25,17,1.916277539
2016,6,25,18,1.913229539
2016,6,25,19,1.916277539
2016,6,25,20,1.919325539
2016,6,25,21,1.919325539
2016,6,25,22,1.919325539
2016,6,25,23,1.919325539
2016,6,26,0,1.922373538
2016,6,26,1,1.919325539
2016,6,26,2,1.913229539
2016,6,26,3,1.922373538
2016,6,26,4,1.922373538
2016,6,26,5,1.925421538
2016,6,26,6,1.925421538
2016,6,26,7,1.925421538
2016,6,26,8,1.925421538
2016,6,26,9,1.916277539
2016,6,26,10,1.913229539
2016,6,26,11,1.910181539
2016,6,26,12,1.907133539
2016,6,26,13,1.907133539
2016,6,26,14,1.901037539
2016,6,26,15,1.901037539
2016,6,26,16,1.907133539
2016,6,26,17,1.907133539
2016,6,26,18,1.907133539
2016,6,26,19,1.907133539
2016,6,26,20,1.904085539
2016,6,26,21,1.901037539
2016,6,26,22,1.901037539
2016,6,26,23,1.901037539
2016,6,27,0,1.901037539
2016,6,27,1,1.901037539
2016,6,27,2,1.904085539
2016,6,27,3,1.910181539
2016,6,27,4,1.919325539
2016,6,27,5,1.916277539
2016,6,27,6,1.928469538
2016,6,27,7,1.931517538
2016,6,27,8,1.937613538
2016,6,27,9,1.931517538
2016,6,27,10,1.922373538
2016,6,27,11,1.919325539
2016,6,27,12,1.913229539
2016,6,27,13,1.913229539
2016,6,27,14,1.910181539
2016,6,27,15,1.910181539
2016,6,27,16,1.907133539
2016,6,27,17,1.907133539
2016,6,27,18,1.907133539
2016,6,27,19,1.907133539
2016,6,27,20,1.904085539
2016,6,27,21,1.897989539
2016,6,27,22,1.894941539
2016,6,27,23,1.894941539
2016,6,28,0,1.88884554
2016,6,28,1,1.88884554
2016,6,28,2,1.88884554
2016,6,28,3,1.88884554
2016,6,28,4,1.88884554
2016,6,28,5,1.88884554
2016,6,28,6,1.88884554
2016,6,28,7,1.88579754
2016,6,28,8,1.88274954
2016,6,28,9,1.88884554
2016,6,28,10,1.894941539
2016,6,28,11,1.901037539
2016,6,28,12,1.901037539
2016,6,28,13,1.904085539
2016,6,28,14,1.907133539
2016,6,28,15,1.913229539
2016,6,28,16,1.919325539
2016,6,28,17,1.916277539
2016,6,28,18,1.919325539
2016,6,28,19,1.925421538
2016,6,28,20,1.931517538
2016,6,28,21,1.931517538
2016,6,28,22,1.934565538
2016,6,28,23,1.937613538
2016,6,29,0,1.940661538
2016,6,29,1,1.940661538
2016,6,29,2,1.943709538
2016,6,29,3,1.946757538
2016,6,29,4,1.946757538
2016,6,29,5,1.949805538
2016,6,29,6,1.943709538
2016,6,29,7,1.946757538
2016,6,29,8,1.946757538
2016,6,29,9,1.946757538
2016,6,29,10,1.946757538
2016,6,29,11,1.943709538
2016,6,29,12,1.943709538
2016,6,29,13,1.946757538
2016,6,29,14,1.946757538
2016,6,29,15,1.946757538
2016,6,29,16,1.949805538
2016,6,29,17,1.946757538
2016,6,29,18,1.946757538
2016,6,29,19,1.952853538
2016,6,29,20,1.955901537
2016,6,29,21,1.955901537
2016,6,29,22,1.952853538
2016,6,29,23,1.955901537
2016,6,30,0,1.958949537
2016,6,30,1,1.961997537
2016,6,30,2,1.965045537
2016,6,30,3,1.971141537
2016,6,30,4,1.974189537
2016,6,30,5,1.980285537
2016,6,30,6,1.980285537
2016,6,30,7,1.980285537
2016,6,30,8,1.983333537
2016,6,30,9,1.983333537
2016,6,30,10,1.983333537
2016,6,30,11,1.986381536
2016,6,30,12,1.980285537
2016,6,30,13,1.983333537
2016,6,30,14,1.983333537
2016,6,30,15,1.983333537
2016,6,30,16,1.986381536
2016,6,30,17,1.986381536
2016,6,30,18,1.989429536
2016,6,30,19,1.983333537
2016,6,30,20,1.983333537
2016,6,30,21,1.980285537
2016,6,30,22,1.974189537
2016,6,30,23,1.971141537
2016,7,1,0,1.965045537
2016,7,1,1,1.965045537
2016,7,1,2,1.971141537
2016,7,1,3,1.971141537
2016,7,1,4,1.977237537
2016,7,1,5,1.980285537
2016,7,1,6,1.983333537
2016,7,1,7,1.986381536
2016,7,1,8,1.989429536
2016,7,1,9,1.992477536
2016,7,1,10,1.998573536
2016,7,1,11,2.001621536
2016,7,1,12,2.004669536
2016,7,1,13,2.007717536
2016,7,1,14,2.007717536
2016,7,1,15,2.007717536
2016,7,1,16,2.007717536
2016,7,1,17,2.007717536
2016,7,1,18,2.007717536
2016,7,1,19,2.004669536
2016,7,1,20,2.007717536
2016,7,1,21,2.004669536
2016,7,1,22,2.004669536
2016,7,1,23,2.007717536
2016,7,2,0,2.007717536
2016,7,2,1,2.007717536
2016,7,2,2,2.007717536
2016,7,2,3,2.010765536
2016,7,2,4,2.013813536
2016,7,2,5,2.010765536
2016,7,2,6,2.016861535
2016,7,2,7,2.016861535
2016,7,2,8,2.019909535
2016,7,2,9,2.022957535
2016,7,2,10,2.022957535
2016,7,2,11,2.029053535
2016,7,2,12,2.029053535
2016,7,2,13,2.032101535
2016,7,2,14,2.032101535
2016,7,2,15,2.032101535
2016,7,2,16,2.035149535
2016,7,2,17,2.038197535
2016,7,2,18,2.038197535
2016,7,2,19,2.032101535
2016,7,2,20,2.114397532
2016,7,2,21,2.117445532
2016,7,2,22,2.108301533
2016,7,2,23,2.105253533
2016,7,3,0,2.102205533
2016,7,3,1,2.111349532
2016,7,3,2,2.105253533
2016,7,3,3,2.120493532
2016,7,3,4,2.099157533
2016,7,3,5,2.120493532
2016,7,3,6,2.126589532
2016,7,3,7,2.090013533
2016,7,3,8,2.111349532
2016,7,3,9,2.102205533
2016,7,3,10,2.108301533
2016,7,3,11,2.105253533
2016,7,3,12,2.102205533
2016,7,3,13,2.102205533
2016,7,3,14,2.096109533
2016,7,3,15,2.093061533
2016,7,3,16,2.093061533
2016,7,3,17,2.093061533
2016,7,3,18,2.093061533
2016,7,3,19,2.083917533
2016,7,3,20,2.083917533
2016,7,3,21,2.080869533
2016,7,3,22,2.086965533
2016,7,3,23,2.077821534
2016,7,4,0,2.077821534
2016,7,4,1,2.074773534
2016,7,4,2,2.090013533
2016,7,4,3,2.096109533
2016,7,4,4,2.096109533
2016,7,4,5,2.099157533
2016,7,4,6,2.068677534
2016,7,4,7,2.068677534
2016,7,4,8,2.086965533
2016,7,4,9,2.083917533
2016,7,4,10,2.080869533
2016,7,4,11,2.080869533
2016,7,4,12,2.074773534
2016,7,4,13,2.083917533
2016,7,4,14,2.068677534
2016,7,4,15,2.077821534
2016,7,4,16,2.074773534
2016,7,4,17,2.074773534
2016,7,4,18,2.074773534
2016,7,4,19,2.065629534
2016,7,4,20,2.071725534
2016,7,4,21,2.074773534
2016,7,4,22,2.071725534
2016,7,4,23,2.065629534
2016,7,5,0,2.071725534
2016,7,5,1,2.071725534
2016,7,5,2,2.062581534
2016,7,5,3,2.065629534
2016,7,5,4,2.056485534
2016,7,5,5,2.062581534
2016,7,5,6,2.065629534
2016,7,5,7,2.062581534
2016,7,5,8,2.062581534
2016,7,5,9,2.056485534
2016,7,5,10,2.059533534
2016,7,5,11,2.053437534
2016,7,5,12,2.065629534
2016,7,5,13,2.041245535
2016,7,5,14,2.056485534
2016,7,5,15,2.044293535
2016,7,5,16,2.044293535
2016,7,5,17,2.044293535
2016,7,5,18,2.044293535
2016,7,5,19,NaN
2016,7,5,20,NaN
2016,7,5,21,NaN
2016,7,5,22,NaN
2016,7,5,23,NaN
2016,7,6,0,NaN
2016,7,6,1,NaN
2016,7,6,2,NaN
2016,7,6,3,NaN
2016,7,6,4,NaN
2016,7,6,5,NaN
2016,7,6,6,NaN
2016,7,6,7,NaN
2016,7,6,8,NaN
2016,7,6,9,NaN
2016,7,6,10,NaN
2016,7,6,11,NaN
2016,7,6,12,NaN
2016,7,6,13,NaN
2016,7,6,14,NaN
2016,7,6,15,NaN
2016,7,6,16,NaN
2016,7,6,17,NaN
2016,7,6,18,NaN
2016,7,6,19,NaN
2016,7,6,20,NaN
2016,7,6,21,NaN
2016,7,6,22,NaN
2016,7,6,23,NaN
2016,7,7,0,NaN
2016,7,7,1,NaN
2016,7,7,2,NaN
2016,7,7,3,NaN
2016,7,7,4,NaN
2016,7,7,5,NaN
2016,7,7,6,NaN
2016,7,7,7,NaN
2016,7,7,8,NaN
2016,7,7,9,NaN
2016,7,7,10,NaN
2016,7,7,11,NaN
2016,7,7,12,NaN
2016,7,7,13,NaN
2016,7,7,14,NaN
2016,7,7,15,NaN
2016,7,7,16,NaN
2016,7,7,17,NaN
2016,7,7,18,NaN
2016,7,7,19,NaN
2016,7,7,20,NaN
2016,7,7,21,NaN
2016,7,7,22,NaN
2016,7,7,23,NaN
2016,7,8,0,NaN
2016,7,8,1,NaN
2016,7,8,2,NaN
2016,7,8,3,NaN
2016,7,8,4,NaN
2016,7,8,5,NaN
2016,7,8,6,NaN
2016,7,8,7,NaN
2016,7,8,8,NaN
2016,7,8,9,NaN
2016,7,8,10,NaN
2016,7,8,11,NaN
2016,7,8,12,NaN
2016,7,8,13,NaN
2016,7,8,14,NaN
2016,7,8,15,NaN
2016,7,8,16,NaN
2016,7,8,17,NaN
2016,7,8,18,NaN
2016,7,8,19,NaN
2016,7,8,20,NaN
2016,7,8,21,NaN
2016,7,8,22,NaN
2016,7,8,23,NaN
2016,7,9,0,NaN
2016,7,9,1,NaN
2016,7,9,2,NaN
2016,7,9,3,NaN
2016,7,9,4,NaN
2016,7,9,5,NaN
2016,7,9,6,NaN
2016,7,9,7,NaN
2016,7,9,8,NaN
2016,7,9,9,NaN
2016,7,9,10,NaN
2016,7,9,11,NaN
2016,7,9,12,NaN
2016,7,9,13,NaN
2016,7,9,14,NaN
2016,7,9,15,NaN
2016,7,9,16,NaN
2016,7,9,17,NaN
2016,7,9,18,NaN
2016,7,9,19,NaN
2016,7,9,20,NaN
2016,7,9,21,NaN
2016,7,9,22,NaN
2016,7,9,23,NaN
2016,7,10,0,NaN
2016,7,10,1,NaN
2016,7,10,2,NaN
2016,7,10,3,NaN
2016,7,10,4,NaN
2016,7,10,5,NaN
2016,7,10,6,NaN
2016,7,10,7,NaN
2016,7,10,8,NaN
2016,7,10,9,NaN
2016,7,10,10,NaN
2016,7,10,11,NaN
2016,7,10,12,NaN
2016,7,10,13,NaN
2016,7,10,14,NaN
2016,7,10,15,NaN
2016,7,10,16,NaN
2016,7,10,17,NaN
2016,7,10,18,NaN
2016,7,10,19,NaN
2016,7,10,20,NaN
2016,7,10,21,NaN
2016,7,10,22,NaN
2016,7,10,23,NaN
2016,7,11,0,NaN
2016,7,11,1,NaN
2016,7,11,2,NaN
2016,7,11,3,NaN
2016,7,11,4,NaN
2016,7,11,5,NaN
2016,7,11,6,NaN
2016,7,11,7,NaN
2016,7,11,8,NaN
2016,7,11,9,NaN
2016,7,11,10,NaN
2016,7,11,11,NaN
2016,7,11,12,NaN
2016,7,11,13,NaN
2016,7,11,14,NaN
2016,7,11,15,NaN
2016,7,11,16,NaN
2016,7,11,17,NaN
2016,7,11,18,NaN
2016,7,11,19,NaN
2016,7,11,20,NaN
2016,7,11,21,NaN
2016,7,11,22,NaN
2016,7,11,23,NaN
2016,7,12,0,NaN
2016,7,12,1,NaN
2016,7,12,2,NaN
2016,7,12,3,NaN
2016,7,12,4,NaN
2016,7,12,5,NaN
2016,7,12,6,NaN
2016,7,12,7,NaN
2016,7,12,8,NaN
2016,7,12,9,NaN
2016,7,12,10,NaN
2016,7,12,11,NaN
2016,7,12,12,NaN
2016,7,12,13,NaN
2016,7,12,14,NaN
2016,7,12,15,NaN
2016,7,12,16,NaN
2016,7,12,17,NaN
2016,7,12,18,NaN
2016,7,12,19,NaN
2016,7,12,20,NaN
2016,7,12,21,NaN
2016,7,12,22,NaN
2016,7,12,23,NaN
2016,7,13,0,NaN
2016,7,13,1,NaN
2016,7,13,2,NaN
2016,7,13,3,NaN
2016,7,13,4,NaN
2016,7,13,5,NaN
2016,7,13,6,NaN
2016,7,13,7,NaN
2016,7,13,8,NaN
2016,7,13,9,NaN
2016,7,13,10,NaN
2016,7,13,11,NaN
2016,7,13,12,NaN
2016,7,13,13,NaN
2016,7,13,14,NaN
2016,7,13,15,NaN
2016,7,13,16,NaN
2016,7,13,17,NaN
2016,7,13,18,NaN
2016,7,13,19,NaN
2016,7,13,20,NaN
2016,7,13,21,NaN
2016,7,13,22,NaN
2016,7,13,23,NaN
2016,7,14,0,NaN
2016,7,14,1,NaN
2016,7,14,2,NaN
2016,7,14,3,NaN
2016,7,14,4,NaN
2016,7,14,5,NaN
2016,7,14,6,NaN
2016,7,14,7,NaN
2016,7,14,8,NaN
2016,7,14,9,NaN
2016,7,14,10,NaN
2016,7,14,11,NaN
2016,7,14,12,NaN
2016,7,14,13,NaN
2016,7,14,14,NaN
2016,7,14,15,NaN
2016,7,14,16,NaN
2016,7,14,17,NaN
2016,7,21,21,2.666085515
2016,7,21,22,2.666085515
2016,7,21,23,2.666085515
2016,7,22,0,2.669133515
2016,7,22,1,2.669133515
2016,7,22,2,2.672181514
2016,7,22,3,2.672181514
2016,7,22,4,2.675229514
2016,7,22,5,2.675229514
2016,7,22,6,2.675229514
2016,7,22,7,2.678277514
2016,7,22,8,2.678277514
2016,7,22,9,2.678277514
2016,7,22,10,2.678277514
2016,7,22,11,2.681325514
2016,7,22,12,2.681325514
2016,7,22,13,2.687421514
2016,7,22,14,2.687421514
2016,7,22,15,2.693517514
2016,7,22,16,2.693517514
2016,7,22,17,2.699613514
2016,7,22,18,2.699613514
2016,7,22,19,2.699613514
2016,7,22,20,2.699613514
2016,7,22,21,2.702661514
2016,7,22,22,2.705709513
2016,7,22,23,2.705709513
2016,7,23,0,2.708757513
2016,7,23,1,2.711805513
2016,7,23,2,2.711805513
2016,7,23,3,2.714853513
2016,7,23,4,2.714853513
2016,7,23,5,2.717901513
2016,7,23,6,2.720949513
2016,7,23,7,2.720949513
2016,7,23,8,2.723997513
2016,7,23,9,2.727045513
2016,7,23,10,2.727045513
2016,7,23,11,2.730093513
2016,7,23,12,2.730093513
2016,7,23,13,2.736189512
2016,7,23,14,2.739237512
2016,7,23,15,2.739237512
2016,7,23,16,2.742285512
2016,7,23,17,2.748381512
2016,7,23,18,2.748381512
2016,7,23,19,2.745333512
2016,7,23,20,2.745333512
2016,7,23,21,2.751429512
2016,7,23,22,2.751429512
2016,7,23,23,2.754477512
2016,7,24,0,2.757525512
2016,7,24,1,2.757525512
2016,7,24,2,2.760573512
2016,7,24,3,2.760573512
2016,7,24,4,2.766669511
2016,7,24,5,2.766669511
2016,7,24,6,2.769717511
2016,7,24,7,2.769717511
2016,7,24,8,2.769717511
2016,7,24,9,2.769717511
2016,7,24,10,2.769717511
2016,7,24,11,2.772765511
2016,7,24,12,2.775813511
2016,7,24,13,2.778861511
2016,7,24,14,2.778861511
2016,7,24,15,2.781909511
2016,7,24,16,2.778861511
2016,7,24,17,2.784957511
2016,7,24,18,2.788005511
2016,7,24,19,2.788005511
2016,7,24,20,2.788005511
2016,7,24,21,2.791053511
2016,7,24,22,2.791053511
2016,7,24,23,2.794101511
2016,7,25,0,2.794101511
2016,7,25,1,2.794101511
2016,7,25,2,2.79714951
2016,7,25,3,2.80019751
2016,7,25,4,2.80019751
2016,7,25,5,2.80324551
2016,7,25,6,2.80629351
2016,7,25,7,2.80934151
2016,7,25,8,2.80934151
2016,7,25,9,2.81238951
2016,7,25,10,2.81543751
2016,7,25,11,2.81848551
2016,7,25,12,2.82153351
2016,7,25,13,2.82458151
2016,7,25,14,2.82458151
2016,7,25,15,2.82458151
2016,7,25,16,2.833725509
2016,7,25,17,2.836773509
2016,7,25,18,2.839821509
2016,7,25,19,2.842869509
